TweetUtterances,1.25E+18,2020/5/28 7:59,"THERE IS NOTHING, I repeat,  Nothing he could have done to warrants knee to his neck for over 5 minutes.This was MURDER and those cops who stood by and did nothing are complicit.Its NOT  too early to arrest,  Its already too late.  ",,,1
kattayb,1663582874,2020/5/28 7:59,What happened to was murder there is no justification for what happened to him and this shit needs to end. ,,,2
jnsooz,1.12E+18,2020/5/28 7:59,Trump does not care that George Floyd was murdered by four cops.,,,6
dummythiccjk,1.22E+18,2020/5/28 7:59,hey love ! can you please use your platform to talk about George Floyd.,,,2
curiouscobbann,1.12E+18,2020/5/28 7:59,"what happened to George Floyd was wrong. and if we do not act now, things will never be right.",,,2
ghadifrancis,184795177,2020/5/28 7:59,"This is the police brutality in the United states   And this is how the USA treats our countries.The whole world can see the truth, this never happened in the middle East, No Syrian or Iraqi policeman ever did this yet,these criminals came to spread democracy here.  ",,,1
mysticjins,7.55E+17,2020/5/28 7:59,The George Floyd death is just a microcosm of the abuse people of color experience daily and honestly it is awful. Those cops should charged with murder yesterday.,,,3
reinson15,1.21E+18,2020/5/28 7:59,i have seen the video of George Floyd. each time one thing jumps out at me.why is the officer¡¯s left hand in his pocket. i would want both free in case I needed them.riddle me this why is his hand in his pocket.,,,1
aveenbangtan,1.17E+18,2020/5/28 7:59,"i am not black, but i see you.i am not black, but i hear you.i am not black, but i mourn with you. i am not black, but i will fight for you. ",,,2
mindcunter,1.16E+18,2020/5/28 7:59,"I have known sadness but, often, anger is easier to deal with, unless you hit or abuse someone which I would not countenance. The George Floyd killing made me furious. I can not comprehend the mind of someone that can do that to another person.",,,2
goldenriddler,1.10E+18,2020/5/28 7:59,His life taken away at the hands of a cop. do not tell me there are good cops.,,,1
ayeyoja,1.05E+18,2020/5/28 7:59,saddest part about all this is that in a week or two we will collectively push this George Floyd tragedy in the back of our minds until the next tragedy or just to cope and make it through  being consumed by it all. where is the light at the end of the tunnel.,,,2
triviamor,7.55E+17,2020/5/28 7:59,"Police Officers of Twitter, what are you thinking when you see cases like George Floyd.",,,1
laviebohemx,1.23E+18,2020/5/28 7:59,HIS NAME WAS GEORGE FLOYD AND HE COULDNT BREATHE. THE SYSTEM HAS FAILED HIM AND SO MANY OTHER BLACK PEOPLE. WHEN WE PEOPLE FINALLY REALISE THAT THE SYSTEM NEEDS TO CHANGE AND IT NEEDS TO CHANGE NOW JUST BECAUSE I do not LIVE IN AMERICA DOESNT MEAN I can not SPEAK UP.  ,,,5
se8un,1.24E+18,2020/5/28 7:59,his name was George Floyd and we will remember him. ,,,2
nihachoo_,1.19E+18,2020/5/28 7:59,i am tweeting about this a lot because we have to. its too important to be forgotten. please do the best you can to spread this. George Floyd and so many others deserved so much better.,,,2
illictaffairs_,1.22E+18,2020/5/28 7:59,"I wake up every day now to someone being beaten, shot, murdered, harassed, and threatened because of their race. People who are protesting all lives matter clearly do not understand the issue, people need to understand and the oppression they go through daily.",,,3
ItsQueenSelah,362147452,2020/5/28 7:59,"Say his name George Floyd.He was murdered, he could not breathe, he needed help, George Floyd deserves justice.  We demand justice for him, he deserved to live. Another innocent black men murdered for his blackness. ",,,2
parkultjimin,1633782264,2020/5/28 7:59,please take the time to sign these petitions. ,,,2
leighstaejin,1.12E+18,2020/5/28 7:59,"if you see this please do not ignore it, let us spread awareness and remember the name George Floyd. He did not die, he was MURDERED .",,,2
holyfuckjo,1.21E+18,2020/5/28 7:59,"The cancel culture movement response is to vehemently argue with anyone who defends George Floyd's killer , but it does not change anything. Get him off the street and start armed protests to DISARM officers. ",,,4
JadeIeshia,108304212,2020/5/28 7:59,cops are constantly wording black people without reason or rhyme. George Floyd was recently k worded by a cop that knelt on his neck for eight minutes. he could not breathe.,,,1
MarathonofFact,1.19E+18,2020/5/28 7:59,"What happened to is tragic and disgusting. However, its evident of a larger problem. The average American is not racist. We are all brothers and sisters under the flag. Most people have never heard of the Fraternal Order of Police.  ",,,3
babyvernonie,1.25E+18,2020/5/28 7:59,please never stop talking about George Floyd please.,,,2
hiraiszaki,3320082154,2020/5/28 7:59,"white people, we will NEVER experience racism. acknowledge the privileges that we have. non-black people, we will NEVER experience what black people experience. please do not stay mute on this, ignoring it just shows what kind of a person you are. ",,,3
blueskyfallacy,4552886052,2020/5/28 7:59,"Wow this incident with George Floyd pisses me off so much ,it is crazy how many corrupted cops there are.",,,1
spideypankow,1012015308,2020/5/28 7:59,"please do not tweet all lives matter because white people are not the ones who are being oppressed and constantly terrified that they are going to get killed just because of the colour of their skin, please educate yourselves .",,,3
suguruily,9.85E+17,2020/5/28 7:59,All four of the officers must be charged with murder. they are complicit as they restrained George Floyd and did not intervene.,,,1
songjoongs,1.19E+18,2020/5/28 7:59,"Reaching into his pocket for his door key. And 4 police officers shot him forty-one times.They shot an innocent civilian simply because he was a person of colour and they felt threatened. All I have to say is that All Lives Matter, no matter what. Rest in peace George Floyd.",,,3
McjiltonTony,2549259864,2020/5/28 7:59,George Floyd was murdered by the police. a white male police officer murdered George Floyd. and we will get him the justice that him and his loved ones deserve.,,,1
Smooth_kazunari,1.27E+18,2020/5/28 7:59,Justice must be served. I can not help but feel enraged every time I hear about stories that are oppressive and discriminatory. George Floyd left this world in an unfair manner leaving people he love way too.,,,2
kenmakook,1.05E+18,2020/5/28 7:59,"Well, they need to do something about the George Floyd murder.",,,2
by95s,8.27E+17,2020/5/28 7:59,"George Floyd did not die, that man was murdered. In the first world., I do not even know what to say, My heart hurts. ",,,2
andrew__b43,1.26E+18,2020/5/28 7:59,please sign this petition these men deserve to be put in prison because they MURDERED George Floyd.,,,1
devittobush,9.99E+17,2020/5/28 7:59,"please remember to use your voice. check your privilege, his name was George Floyd, he could not breath, he was murdered. ",,,2
lilisananus,1863430297,2020/5/28 7:59,Why can not people use the same power the same energy the same support and above all the same spirit  to come together and fight against Racism and Police brutality.,,,3
psimmons0612,7.68E+17,2020/5/28 7:59,Our hearts break for George Floyd and his family.,,,2
koobistarz,3142222337,2020/5/28 7:59,there are no excuses to MURDER. black people are being MURDERED by police. there is no justifying that under ANY circumstances. ,,,1
JIMlNDlOR,1.16E+18,2020/5/28 7:59,More likely because of the movement behind George Floyd than because of any sort of heart that Trump has.,,,6
msnicurige,1.06E+18,2020/5/28 7:59,"say their names, spread their stories, and please for the love of God do not let their deaths be for nought.",,,2
KristiReneBrown,20921346,2020/5/28 7:59,"Its all about race because not even two weeks ago, there was a protest of white people with weapons and the police never used any brutality. George Floyd was participating in a peaceful protest yet got murdered in cold blood.",,,3
gray_grinds,1.05E+18,2020/5/28 7:59,May God protect George Floyd¡¯s family and give them strength during this time while they grieve and fight to demand justice for their loved one.,,,2
jooniesTreeBean,1.01E+18,2020/5/28 7:59,justice for George Floyd and the rest of the innocent lives lost to police brutality.,,,1
smilingsabs,1.07E+18,2020/5/28 7:59,"All officers involved in the George Floyd murder need to be charged, just seen a 9 min video and one officer knelt on his neck for 5 minutes straight. Whilst the Asian officer was acting like a big man and referencing not to do drugs. I fucking hate America.",,,1
stepseven7,63946841,2020/5/28 7:59,Step Curry and Steve Kerr are among those outraged by the death of George Floyd in police custody.,,,2
Selinaa_Aguilar,9.21E+17,2020/5/28 7:59,"The George Floyd murder makes me sick. it is disgusting and it is exactly that, a murder.",,,2
mistpjms,9.58E+17,2020/5/28 7:59,This whole case about George Floyd is literally making me sick to my stomach. it is fucking disgusting how these WHITE RACIST POLICE can be so fucking disgusting and are supposed to be keeping our neighborhoods safe. Fucking gross. i am so pissed off.,,,1
yugystar,1.16E+18,2020/5/28 7:59,his name was George Floyd. On May 25th he was murdered by officers Derek Chauvin and Tou Thao. They knelt on his neck and suffocated him until he died in the street. He could not breathe. ,,,1
hourlyvivi,1.23E+18,2020/5/28 7:59,"LeBron James has weighed in on Instagram about the death of George Floyd, saying this is why, Colin Kaepernick took a knee .",,,1
broadwaybrini,1.16E+18,2020/5/28 7:59,"President Trump on George Floyd Death, Very, Very Sad Event, we are Going.",,,6
mary_atara,56799306,2020/5/28 7:59,"ANYBODY WHO IS OFFENDED BY COMMENTS IS A RACIST THEMSELVES.I SHARE HIS ANGER AND HIS FRUSTRATION, AT THIS POINT ITS FUCK BEING POLITE.THEY ARE BOLDLY KILLING US ON CAMERA WITHOUT A CARE IN THE WORLD.WHY SHOULD I BE POLITE.",,,3
aseguradojaicel,80313568,2020/5/28 7:59,"Everything that is happening right now is just too sad. As a mother, I do not want my kids to live in a world full of hate. This needs to stop now.",,,2
jksville,1.20E+18,2020/5/28 7:59,Minneapolis police clash with protesters demanding justice for George Floyd.,,,4
wang_vantae,1.03E+18,2020/5/28 7:59,Justice for George Floyd.  I also hope LeBron speaks out about Chicago deadliest memorial day weekend in 5 years.,,,2
Legit_Quan,320430220,2020/5/28 7:59,"read through what happened to George Floyd and it is absolutely sickening, i have no words but whatever karma comes back on them policemen involved they 100% deserve it. ",,,1
blendingroses,1.18E+18,2020/5/28 7:59,i am sick of seeing the video of George Floyd¡¯s murder. i am sure his family hates it too. This will be useful as evidence but we should not need visuals to feel empathy for victims.,,,2
blyesprentiss,1.25E+18,2020/5/28 7:59,George Floyd should not have died. Skin colour should not be a death sentence. ,,,3
_Larap05_,1.03E+18,2020/5/28 7:59,he already called for charges to be pressed against the officer who killed George Floyd so maybe keep up with the news before commenting on my post.,,,1
beeslyfilms,3381524355,2020/5/28 7:59,"Death hits different when it hits close to home.  George Floyd, You all give this a read from one of my cousins.",,,2
Hoseokbestboy,1.14E+18,2020/5/28 7:59,Please sign these petitions and use hash tags please spread this.,,,2
archivestony,1.25E+18,2020/5/28 7:59,"This is despicable,Minneapolis mayor, Why is the man who killed George Floyd not in jail.",,,1
paynoismydrug,1623963194,2020/5/28 7:59,"Please If you need something talk to me, I love help people and i am here for you all .",,,0
BraudiM,1881153793,2020/5/28 7:59,"I listened to this song this morning and I cried. Seeing George Floyd on the ground with that cop's knee on his neck hurts my heart. I was reminded of Eric Garner. Where does this cruelty come from, and how can any person do that to another person.",,,2
DUMBCARTI,1.21E+18,2020/5/28 7:59,"The problem is not the bad cops. The problem is the so called good cops who know who the bad apples are but continue to back them, lie for them, enable them.THERE ARE NO GOOD COPS. Just bad and not as bad. ",,,1
loveIyhyuk,1.06E+18,2020/5/28 7:59,"Trump says justice will be served, as federal authorities investigate George Floyd's death.",,,6
bangtanftw7,8.66E+17,2020/5/28 7:59,"my mom just brought up the George Floyd situation to me and the central park incident and said it was sad and she was finally realizing that people of color have to fear for their lives for no reason. it sounds minor but if you know me you know this is a big improvement, i am tearing up a bit.",,,3
Pixxielix,1.05E+18,2020/5/28 7:59," Another cop killing a black man over nothing and it is heartbreaking.  George Floyd, he did not deserve this and they can not keep getting away with this people need justice. i am tired of these fucking racists.",,,2
iIysvt,9.51E+17,2020/5/28 7:59,"how can the USA, a country so high and mighty that apparently promotes freedom and equality, constantly put down public of color Especially those who are black.prove that you are the greatest country and do something about you are fucked system.",,,5
kithjoons,1.08E+18,2020/5/28 7:59,"I can not breathe, George Floyd's last words as choked him to death. The officers who took George's life must be held accountable.",,,1
fIoralhobi,1.25E+18,2020/5/28 7:59,In honor of George Floyd i am spreading this message and I think everyone should do the same.,,,2
RACHxYOON,1.06E+18,2020/5/28 7:59,"While I know most cops are good people, cops are NOT excused from the law. I hope the man who murdered George Floyd rots in prison for the rest of his life.",,,1
bbabybenz,7.52E+17,2020/5/28 7:59,i can not even wrap my mind around the whole George Floyd situation it is so fucking unsettling. and idiots still think BlackLivesMatter is not a valid fucking cause.,,,3
EraLovette,37027558,2020/5/28 7:59,These are our men and we will fight for them.,,,2
wonhosmanda,1.22E+18,2020/5/28 7:59,"The last couple of days have been difficult.the black community where I live, Minneapolis and Minnesota in general, are in mourning after yet another black man was publicly murdered at the hands of police. let us be LOUD and fight.",,,3
Austine_Gossip,9.37E+17,2020/5/28 7:59,"Our time on Earth is never long enough, so why not enjoy it.There are times when when lose sight of what is most important, and these quotes about having fun and enjoying your life will remind you of it. ",,,0
supjeons,1.21E+18,2020/5/28 7:59,That George Floyd video was the most painful thing I have ever watched.,,,2
hwanwoosh,1.13E+18,2020/5/28 7:59,"I am not black, does not matter if you are not black. What happened to people like George Floyd and Ahmed Aubrey is WRONG. This country is supposed to have grown past senseless killing based on race. If you see this please retweet with me.",,,3
naeiohn,9.46E+17,2020/5/28 7:59,"our government has let this slide too many times. this should not be a casual issue. we demand justice. AMERICA IS NOT FREE, THERE IS NO JUSTICE FOR ALL. ",,,5
Youthvoice_1,1.22E+18,2020/5/28 7:59,"i just found out she lives in either pairs or honey grove, she was loudly displaying her racism under a post about George Floyd, that is what started all this.",,,3
CherryJuniper,1.26E+18,2020/5/28 7:59,Can someone explain me the situation about George Floyd.,,,2
eternalsquee,3186152773,2020/5/28 7:59,"Please stop sharing the video. Black men have repeatedly said that its traumatizing or triggering to see, and the family of  George Floyd do not want it to be spread anymore than it already is.",,,2
unseasonednegro,1.09E+18,2020/5/28 7:59,The Minneapolis Police Officers to be charged for murder after killing innocent black man.,,,1
yoongicure,4342585094,2020/5/28 7:59,"This video should not be relevant, it should be history. I do not know how to articulate my feelings about George Floyd but I can not be part of white silence either.",,,3
wooyounqs_,1.12E+18,2020/5/28 7:59,", I just watched the George Floyd video and it made me tear up because the man knew he was about to die.",,,2
dylhlland,1.03E+18,2020/5/28 7:59,"I do not condone violence in any way, especially during protesting. However, what happened to George Floyd is horrible.  When will it end. Do we have to take our fight to the streets to draw national attention and finally address it.",,,4
SOFTSHlT,1.24E+18,2020/5/28 7:59,I could not even watch the entire video of George Floyd. I started crying cause who listens to a person dying and does not do anything.,,,2
JustHardaway__,439817471,2020/5/28 7:59,Please do not cheapen what happened to George Floyd by spreading false info.,,,2
stepseven7,63946841,2020/5/28 7:59,The fact that people can protest a pandemic but not the tragic murder of George Floyd shows how embarrassing America is.,,,5
dekutho,813185832,2020/5/28 7:59,Police clash with George Floyd protesters in Minneapolis for second straight day.,,,4
AgyEric,4788646618,2020/5/28 7:59,You are sick did George do anything to his family too or your forgotten he also has a family.,,,2
lexasosleya,1.09E+18,2020/5/28 7:59,"When is this police brutality towards black people going to end.How many more people have to die,I am absolutely heartbroken .",,,1
sleebygaysian,549341276,2020/5/28 7:59,"it is not killer cop Derek Chauvin in the picture, but it is good that everyone is learning the name of Derek Chauvin, the racist killer cop who murdered George Floyd in broad daylight. A modern day lynching by killer cop Derek Chauvin.",,,1
notalkmeimangry,1.19E+18,2020/5/28 7:59,I have cried so much over George Floyd and I can not believe this shit is STILL HAPPENING.,,,2
notalkmeimangry,1.19E+18,2020/5/28 7:59,"Dear Mr.President, This video clearly shows  something fundamental  should be done  to end these KILLINGS. The cop in this video is suffocating George Floyd as he pockets showing no sign of remorse. This is not The Great America we  idolize and love.",,,1
nxtnlive,9.70E+17,2020/5/28 7:59,"I do not even know what to say about George Floyd it makes me so sad and angry that people are treated like this, cops think they have power to do something so brutal. no one deserves to died like this. i just want to cry. this world is so fucked up.",,,2
flwrboyjaem,1096924549,2020/5/28 7:59,"What happened with George Floyd and the protests today just made me think,Are you all really going to ruin all the hard work Dr. Martin Luther King Jr. and other civil rights activists put in to not have this happen.",,,3
poeticschan,1.16E+18,2020/5/28 7:59,I pray I never stop hearing it George Floyd.,,,2
ghostofFran_,1.25E+18,2020/5/28 7:59,"His name is George Floyd, Put some fucking respect on his name before you tell an uneducated spin off of the story of that black guy that got killed by the cop.",,,2
heavenlywon,7.97E+17,2020/5/28 7:59,moots is there anything more i can do to help the George Floyd case.,,,2
BTS_Social,9.10E+17,2020/5/28 7:59,please reply with these to get them trending higher.,,,0
stokIeys,1.12E+18,2020/5/28 7:59,"i am going to bed now, do not stay silent.",,,0
Co0ki_,1.26E+18,2020/5/28 7:59,"justice for George Floyd, fuck cops.",,,2
jooniesIover,880891489,2020/5/28 7:59,we should be outraged by the injustice black people have to face in America. we should be fighting and using our power to put an end to this. the color of your skin does not and will never determine your fate. USE YOUR VOICE AND DEMAND JUSTICE.,,,3
isawu,19082639,2020/5/28 7:59,have not been able to stop thinking about this horrible crime of police brutality. When one of us dies we all lose an invaluable part of who we are. ,,,1
AquarianSiren,9.39E+17,2020/5/28 7:59,"Jesus please bring justice for this man and his family.This pained me to watch.I can not imagine how black citizens in this country feel although I know it already occurs.Those POS PIGS still have not been arrested.Thank you for sharing,Until we meet in Paradise.",,,3
gothshigeo,1.07E+18,2020/5/28 7:59,"there is not and never has been about black people being better than white people, its about the disproportionate amount of black people who are murdered just for existing and being seen as black.",,,3
pacyscreek,1.02E+18,2020/5/28 7:59,"do not stop using your voice. too many lives have been lost for people to just forget about and stop supporting this movement after one day. so remember them and their stories, and keep using your voice for them and their stories. ",,,3
vingti,2259778687,2020/5/28 7:59,"Predominately white Anti-Police rioters hijacked the peaceful protest and turned it into a riot, and the media are using Black bodies as the front page news to make it seem like the protest was met with police forces. ",,,3
ChadKennedy100,1.20E+18,2020/5/28 7:59,Also much of her activism centered around the LGBT community not racial injustice. But still if you are go to be political and denouncing white supremacist is not political then do so. She did with Ahmaud I do not know whats the hold up with George Floyd.,,,3
i_am_tawanda,7.02E+17,2020/5/28 7:59,US Police always finds a way to kill a black person every year.Quiet down for a while then repeat.,,,1
arianayong,1.00E+18,2020/5/28 7:59,i am so sick of seeing innocent black people being murdered for no reason at all. please sign the petition and donate if you can. ,,,3
cloudkch,8.99E+17,2020/5/28 7:59,New Video Footage Shows George Floyd Was Not Resisting Arrest During Incident That Led to His Death.,,,2
CarisiMayShao,8.96E+17,2020/5/28 7:59,"A black man was killed by a cop, another cop did nothing but block two people from recording and pleading for him, and those cops are just on leave. And you say there is no problem.No racial divide,No more bigotry.",,,1
markyongduo,750678643,2020/5/28 7:59,I just signed a petition to demand that the four police officers involved in murdered George Floyd be arrested and charged immediately. ,,,1
IifeIined,1.26E+18,2020/5/28 7:59,crazy how whites can protest quarantine with guns and cops will do nothing but as soon as a peaceful black lives matter protest starts they start using tear gas and shit. ,,,4
dxblasnvee,3245769615,2020/5/28 7:59,hey just a reminder it is really upsetting for some to see photos and videos of George Floyd murder please be cautious.,,,2
syubkyun,1.18E+18,2020/5/28 7:59,Rest In Peace to George Floyd.,,,2
KookieKookie_4,1.14E+18,2020/5/28 7:59,"it is in response to the story of George Floyd, a black man killed by police in Minnesota.",,,1
ChrissyCRNA,1.24E+18,2020/5/28 7:59,"Just saw the video the of murder of. The way the officer held his knee to his neck, the way he kept it there after Mr. Floyd stopped moving, even as the crowd begged for him to check a pulse. When will we FINALLY see justice.",,,1
enbychoi,1.23E+18,2020/5/28 7:59,"How do you end someones life this way and think you have done no wrong? How do people defend this behavior.I feel sick to my stomach every time I see a picture or a video.I pray for that mans family, This should not happen.",,,2
ryujinsbaby_,1.08E+18,2020/5/28 7:59,Video footage has been released showing police removing George Floyd from his car before his death.,,,0
7thtaeyong,1.26E+18,2020/5/28 7:59,I can not bring myself to watch the video of George Floyd because I¡¯ll just cry.,,,2
moonlightsokka,1.02E+18,2020/5/28 7:59,"As a mother to a boy who will grow up to be a black man this shit makes my skin crawl, I will do anything to see this shit change.",,,3
jbT__T,1319257489,2020/5/28 7:59,"Do better,Bring justice for George Floyd, his family and the Black community. ",,,2
min_ghao,1.02E+18,2020/5/28 7:59,For the record I too believe people should be allowed to breathe and it is clear from the video that cop in question FUCKED UP and George Floyd is dead because of that.,,,5
G0NERVINYL,1.02E+18,2020/5/28 7:59,i will not rest until our voices are heard and we are all equal. there will be no peace in the world until we see each other as equals. ,,,3
ChrisssyC123,1209307248,2020/5/28 7:59,"the Asian American police officer who stood watching as Officer Derek Chauvin MURDERED George Floyd, is a real life representation on why public of color solidarity does not exist.",,,3
itzyslv,1.15E+18,2020/5/28 7:59,"Brother, we not all like that. I too am livid about what happened to George Floyd.  This just shows that racism is everywhere and we have a long way to go before anything gets better.",,,3
Legit_Quan,320430220,2020/5/28 7:59,Share this is what Mayor Jacob Frey Had to Say about George Floyd¡¯s Murder.,,,2
godislaIisa,7.12E+17,2020/5/28 7:59,"Call off the pigs,Police clash with George Floyd protesters in Minneapolis for second straight day.",,,4
dreamyg00gie,9.37E+17,2020/5/28 7:59,i love you both and i know a lot of people would appreciate it if you used your voice and talked about BlackLivesMatter and George Floyd.,,,2
radioactivrosee,1.16E+18,2020/5/28 7:59,"i am not black, but i see you.i am not black, but i hear you.i am not black, but i mourn with you.i am not black, but i will fight for you.",,,2
yonathanseleshi,18097208,2020/5/28 7:59,"The not only murdered they lied about it after to protect the murderers.They said he was resisting arrest.They said he died not as a result of the knee strangulation, but later due to complications.  It was the strangulation.  ",,,5
JJKSCOCK,1.04E+18,2020/5/28 7:59," if you see this, please reply with so we can help spread awareness. this is so important please guys.",,,2
joonglit,1.26E+18,2020/5/28 7:59,"it is 2020 and people are still racist,how can you discriminate someone just because it is different than you.we are all humans and things like this should not happen anymore. please if you see this comment with this hash tag so more people can see it trending.",,,3
taesluxure,1018491834,2020/5/28 7:59,"My skin color matters, We should not be getting killed for NOTHING. These white cops know they have privilege but refuse to use it for good. ",,,3
fentygelic,1.21E+18,2020/5/28 7:59,"what happened to George Floyd was wrong. and if we do not act now, things will never be right.",,,2
Y0NGIECULT,1.27E+18,2020/5/28 7:59,LeBron James joins chorus of athletes speaking out about killing of George Floyd.,,,2
WAPYANAN,1.13E+18,2020/5/28 7:59,"We can not stay silent. Labeling a MURDER police brutality does not even come close to what happened to George Floyd. No matter your race you are not superior and the fact is, killing someone for the colour of their skin makes you scum.",,,3
yurithopia,1.16E+18,2020/5/28 7:59,Quick Thread of the Petitions i am finding for George Floyd¡¯s justice since i am seeing loads.These are all also being signed by myself so go nuts.,,,2
MarTheldiot,9.65E+17,2020/5/28 7:59,And everyone should fucking read it. It equates black lives with the reality of this so called country and how they are treated and how many men and women before George Floyd have suffered.,,,3
WXNTERBRNES,1.12E+18,2020/5/28 7:59,tweeting about this a lot because we have to. its too important to be forgotten. please do the best you can to spread this. George Floyd and so many others deserved so much better.,,,2
drvgonfly,1889541685,2020/5/28 7:59,Please help them with signing the petition and reply with BlackLivesMatter.,,,3
Horpheiyhemei,350202200,2020/5/28 7:59,"My heart is broken watching the sickening video of George Floyd¡¯s untimely and horrific death Broken heart.That is beyond racial injustice that is a lack of humanity too. We can not turn a blind eye otherwise we are just as guilty as that dirty good for nothing cop, We ALL must do better.",,,2
gliddies,1.22E+18,2020/5/28 7:59,"doing nothing means you are letting it happen, being silent is saying it is okay. ",,,0
taerorest,1.11E+18,2020/5/28 7:59,County Attorney Michael Freeman must use his power to arrest and charge the police officers responsible for the murder of George Floyd. ,,,1
dinopjm,8.74E+17,2020/5/28 7:59,mourning Floyd and all other innocent and unfortunate victims of police brutality   please sign petitions to arrest the officers involved and donate to Floyd memorial fund if you can.,,,1
kthstoefungus,1.12E+18,2020/5/28 7:59,"George Floyd was murdered, full stop. We all watched a video of a public murder. The police force firing the officers involved is them acknowledging a wrong was made, but insistent that a CRIME was not. ",,,1
epiphanygcf,1.08E+18,2020/5/28 7:59,This entire Twitter Moment is important. Stop what you are doing and read why these people are fighting for justice for the death of George Floyd.,,,2
kitkatsimp,7.95E+17,2020/5/28 7:59,I still can not find the words to convey how devastating this George Floyd situation is. How many more instances like this will it take for us to say or do something. This man was killed by the same people who were sworn to protect him. do not look away.,,,2
lNNERMlN,8.36E+17,2020/5/28 7:59,"say his name. George Floyd. an innocent man murdered by the police. these murderers need to be jailed. use your voice, THIS NEEDS TO STOP. ",,,1
lisyongs,1.24E+18,2020/5/28 7:59,"i am not black, does not matter if you are not black. What happened to people like George Floyd and Ahmed Aubrey is WRONG. This country is supposed to have grown past senseless killing based on race. If you see this please retweet with BlackLivesMatter.",,,3
MISSHOPEOT7,2915447448,2020/5/28 7:59,"I am sorry,this is heart breaking. ",,,2
kermit__qt,1.22E+18,2020/5/28 7:59,I wish I was there for George Floyd. I would have beat the shit out of that cop to save that mans life.,,,1
exncto,476805335,2020/5/28 7:59,"do not look away, his name was George Floyd and he could not breathe.",,,2
HazzaGamingYT,1.11E+18,2020/5/28 7:59,"And this is what we have to remember. They tried to turn his protest into disrespect to the American flag and the military. They tried to convince us it was only about money and football. But no, Colin sacrificed and is still paying the price for the George Floyd's of the world.",,,5
sxovenir,1.08E+18,2020/5/28 7:59,"The cop with George Floyd is an idiot, do not get me wrong.",,,1
razzspie,1.02E+18,2020/5/28 7:59,it is ridiculous how people peacefully protesting get tear gassed but people who marched with guns because they had to wear mask did not face any repercussions. This is why it is important that everyone understands that.,,,4
ForMelSake,22102067,2020/5/28 7:59,The only way justice will be served is if the execution of human beings based on the color of their skin stops. I pray George Floyd's death is the wake up call the country and the world needs to condemn the racism in America. NO ONE should be okay after watching a man die.,,,3
karkkimark,8.72E+17,2020/5/28 7:59,"Choosing to air audio of George Floyd did not make the report stronger. It was not essential, It was irresponsible.",,,2
jjktopia,9.39E+17,2020/5/28 7:59,"America's two faces in sharp contrast. George Floyd was tortured and murdered in Minneapolis by Derek Chauvin. The Trump Family's taxpayer funded, Cape Canaveral launch party ironically was canceled by climate change and science.",,,3
CrimeWatchMplease,262375914,2020/5/28 7:59,I ache for the day when the words I can not breathe are not immediately traced to the murder of another public of color. George Floyd¡¯s family others like them do not need your thoughts and prayers. They need you to be fucking angry and demand change. They need you to say his fucking name.,,,2
deryakonak123,7.03E+17,2020/5/28 7:59,moots is there anything more i can do to help the George Floyd case.,,,2
ellessociety,1.13E+18,2020/5/28 7:59,"seriously, what happened with George Floyd is beyond disgusting. I still do not know how to even process this. can these police men stop fucking killing us . this man did not do anything wrong, it is fucked. ",,,1
stigmascar,1.14E+18,2020/5/28 7:59,"President Trump Speaks on George Floyd, Says Justice Will Be Served.",,,6
sribinnie,8.95E+17,2020/5/28 7:59,"below is a gofundme for George Floyd¡¯s memorial fund, please donate if you can.",,,2
loveandragnarok,9.20E+17,2020/5/28 7:59,Bystanders should have knocked the crooked cop off of George Floyd.,,,1
HeyTaraK,8.76E+17,2020/5/28 7:59,you all hate kneeling but you are fine putting a knee on a black person¡¯s neck. Protests in Minneapolis following death of Black man pinned to ground by police. ,,,1
jaanemyeon,9.81E+17,2020/5/28 7:59,George Floyd was murdered in broad daylight while people just watched. ARREST that damn cop that choked him to death and the ones that watched helped him do it.,,,1
saraxurie,1.13E+18,2020/5/28 7:59,Black people will continue to get murdered and injustice will continue to prevail until those white moderates that Dr. King spoke about decide that it is not ok.,,,3
Melz_Real_Talk,226527508,2020/5/28 7:59,"For you white gals, if you riding a black dick, you better be riding this movement as well. ",,,3
61smoon,1.16E+18,2020/5/28 7:59,"that is the sad part to this outrageous outcome. George Floyd was not resisting arrest. That was verified on the videotape. Even if he had been resisting, he did not deserve to be strangled to death. Most likely you will never understand. ",,,2
makeupsrem,3298357262,2020/5/28 7:59,if you support all lives matter fuck off unfollow me there is no way any of you all have ever felt actual fear by just existing or walking down the street because of you are skin color this is a fight for black people to not lose their fucking lives over racism anymore. ,,,3
DEOC0RE,961191674,2020/5/28 7:59,"ok goodnight for real this time, sign this petition keep using you are voices, do not be silenced .",,,2
ruingoldn,8.37E+17,2020/5/28 7:59,If you are neutral in situations of injustice you have chosen the side of the oppressor.,,,3
HSBSuzanne,15846507,2020/5/28 7:59,like just the other day a white woman purposely called the police and mentioned that an AFRICAN AMERICAN man was threatening her even though that is a lie. like she knew she was putting that mans life in danger and it is sick and then you have George Floyd and Ahmaud Arbery.,,,3
Iindsaybluth,3256760376,2020/5/28 7:59,I just signed a petition to demand that the four police officers involved in murdered George Floyd be arrested and charged immediately.   ,,,1
Jdnmachi,1.24E+18,2020/5/28 7:59,it is really hard to when is murdered on video and these police are not locked behind bars.,,,1
cmbgaga,4765564824,2020/5/28 7:59,"do not look away, his name was George Floyd and he could not breathe. ",,,2
